id,label
4623,ship
4624,frog
4625,ship
4626,airplane
4627,frog
4628,frog
4629,ship
4630,frog
4631,frog
4632,airplane
4633,airplane
4634,ship
4635,frog
4636,deer
4637,frog
4638,frog
4639,frog
4640,deer
4641,airplane
4642,deer
4643,deer
4644,frog
4645,frog
4646,frog
4647,frog
4648,ship
4649,airplane
4650,deer
4651,airplane
4652,airplane
4653,frog
4654,airplane
4655,frog
4656,deer
4657,frog
4658,frog
4659,airplane
4660,frog
4661,airplane
4662,frog
4663,ship
4664,frog
4665,frog
4666,airplane
4667,airplane
4668,airplane
4669,deer
4670,airplane
4671,ship
4672,frog
4673,ship
4674,deer
4675,ship
4676,ship
4677,ship
4678,deer
4679,frog
4680,airplane
4681,deer
4682,airplane
4683,deer
4684,ship
4685,deer
4686,ship
4687,airplane
4688,frog
4689,frog
4690,deer
4691,deer
4692,airplane
4693,ship
4694,deer
4695,airplane
4696,deer
4697,ship
4698,deer
4699,ship
4700,airplane
4701,deer
4702,ship
4703,ship
4704,deer
4705,airplane
4706,frog
4707,deer
4708,frog
4709,deer
4710,ship
4711,ship
4712,ship
4713,frog
4714,frog
4715,airplane
4716,ship
4717,airplane
4718,ship
4719,airplane
4720,deer
4721,ship
4722,airplane
4723,frog
4724,deer
4725,frog
4726,airplane
4727,airplane
4728,frog
4729,frog
4730,deer
4731,frog
4732,ship
4733,frog
4734,frog
4735,airplane
4736,ship
4737,ship
4738,deer
4739,airplane
4740,frog
4741,ship
4742,ship
4743,frog
4744,ship
4745,airplane
4746,frog
4747,airplane
4748,frog
4749,airplane
4750,ship
4751,frog
4752,ship
4753,airplane
4754,frog
4755,frog
4756,airplane
4757,frog
4758,frog
4759,frog
4760,airplane
4761,frog
4762,airplane
4763,frog
4764,frog
4765,frog
4766,frog
4767,deer
4768,deer
4769,airplane
4770,deer
4771,airplane
4772,deer
4773,airplane
4774,airplane
4775,frog
4776,airplane
4777,frog
4778,deer
4779,frog
4780,ship
4781,deer
4782,ship
4783,frog
4784,airplane
4785,deer
4786,ship
4787,deer
4788,airplane
4789,deer
4790,frog
4791,frog
4792,frog
4793,ship
4794,ship
4795,frog
4796,airplane
4797,airplane
4798,deer
4799,ship
4800,airplane
4801,deer
4802,airplane
4803,frog
4804,deer
4805,deer
4806,deer
4807,ship
4808,ship
4809,deer
4810,deer
4811,deer
4812,frog
4813,deer
4814,airplane
4815,ship
4816,airplane
4817,deer
4818,deer
4819,airplane
4820,ship
4821,ship
4822,frog
4823,frog
4824,ship
4825,ship
4826,airplane
4827,frog
4828,airplane
4829,airplane
4830,deer
4831,frog
4832,airplane
4833,deer
4834,deer
4835,deer
4836,frog
4837,airplane
4838,airplane
4839,ship
4840,airplane
4841,deer
4842,airplane
4843,ship
4844,deer
4845,deer
4846,deer
4847,airplane
4848,airplane
4849,frog
4850,ship
4851,deer
4852,frog
4853,airplane
4854,ship
4855,ship
4856,airplane
4857,frog
4858,deer
4859,deer
4860,ship
4861,frog
4862,airplane
4863,ship
4864,deer
4865,deer
4866,frog
4867,frog
4868,frog
4869,frog
4870,deer
4871,airplane
4872,airplane
4873,frog
4874,frog
4875,frog
4876,ship
4877,deer
4878,ship
4879,deer
4880,airplane
4881,airplane
4882,airplane
4883,frog
4884,frog
4885,airplane
4886,ship
4887,frog
4888,airplane
4889,frog
4890,airplane
4891,frog
4892,deer
4893,airplane
4894,ship
4895,frog
4896,airplane
4897,airplane
4898,deer
4899,frog
4900,airplane
4901,airplane
4902,frog
4903,airplane
4904,deer
4905,ship
4906,ship
4907,ship
4908,ship
4909,deer
4910,airplane
4911,frog
4912,deer
4913,deer
4914,deer
4915,deer
4916,ship
4917,deer
4918,ship
4919,airplane
4920,frog
4921,deer
4922,ship
4923,ship
4924,ship
4925,airplane
4926,airplane
4927,airplane
4928,deer
4929,airplane
4930,deer
4931,deer
4932,frog
4933,airplane
4934,deer
4935,frog
4936,airplane
4937,frog
4938,ship
4939,deer
4940,deer
4941,airplane
4942,frog
4943,frog
4944,ship
4945,ship
4946,ship
4947,airplane
4948,deer
4949,airplane
4950,ship
4951,airplane
4952,frog
4953,ship
4954,ship
4955,ship
4956,frog
4957,ship
4958,frog
4959,deer
4960,ship
4961,ship
4962,deer
4963,airplane
4964,deer
4965,frog
4966,deer
4967,frog
4968,frog
4969,frog
4970,deer
4971,airplane
4972,airplane
4973,ship
4974,airplane
4975,ship
4976,frog
4977,frog
4978,ship
4979,ship
4980,airplane
4981,deer
4982,frog
4983,airplane
4984,ship
4985,deer
4986,frog
4987,airplane
4988,ship
4989,ship
4990,airplane
4991,frog
4992,ship
4993,deer
4994,airplane
4995,deer
4996,ship
4997,frog
4998,airplane
4999,airplane
5000,airplane
5001,deer
5002,frog
5003,frog
5004,deer
5005,deer
5006,deer
5007,ship
5008,ship
5009,frog
5010,deer
5011,airplane
5012,airplane
5013,deer
5014,deer
5015,deer
5016,frog
5017,frog
5018,deer
5019,airplane
5020,airplane
5021,ship
5022,ship
5023,frog
5024,airplane
5025,frog
5026,frog
5027,airplane
5028,frog
5029,deer
5030,frog
5031,ship
5032,frog
5033,airplane
5034,frog
5035,airplane
5036,ship
5037,frog
5038,ship
5039,ship
5040,ship
5041,deer
5042,frog
5043,deer
5044,airplane
5045,frog
5046,airplane
5047,deer
5048,deer
5049,ship
5050,airplane
5051,airplane
5052,ship
5053,ship
5054,airplane
5055,airplane
5056,frog
5057,frog
5058,airplane
5059,ship
5060,frog
5061,ship
5062,ship
5063,deer
5064,frog
5065,frog
5066,ship
5067,deer
5068,ship
5069,frog
5070,frog
5071,airplane
5072,airplane
5073,airplane
5074,deer
5075,ship
5076,deer
5077,ship
5078,deer
5079,ship
5080,frog
5081,airplane
5082,airplane
5083,frog
5084,ship
5085,airplane
5086,ship
5087,deer
5088,airplane
5089,frog
5090,airplane
5091,deer
5092,deer
5093,frog
5094,ship
5095,ship
5096,deer
5097,frog
5098,frog
5099,frog
5100,deer
5101,airplane
5102,deer
5103,airplane
5104,airplane
5105,ship
5106,ship
5107,frog
5108,airplane
5109,frog
5110,ship
5111,frog
5112,deer
5113,deer
5114,ship
5115,frog
5116,deer
5117,deer
5118,frog
5119,frog
5120,ship
5121,ship
5122,deer
5123,frog
5124,ship
5125,ship
5126,frog
5127,ship
5128,deer
5129,ship
5130,ship
5131,frog
5132,frog
5133,ship
5134,frog
5135,airplane
5136,frog
5137,deer
5138,airplane
5139,frog
5140,deer
5141,ship
5142,ship
5143,frog
5144,airplane
5145,airplane
5146,deer
5147,deer
5148,frog
5149,airplane
5150,deer
5151,airplane
5152,frog
5153,frog
5154,ship
5155,frog
5156,deer
5157,frog
5158,deer
5159,ship
5160,airplane
5161,deer
5162,deer
5163,ship
5164,deer
5165,airplane
5166,ship
5167,frog
5168,frog
5169,deer
5170,frog
5171,airplane
5172,ship
5173,airplane
5174,airplane
5175,airplane
5176,airplane
5177,ship
5178,airplane
5179,frog
5180,airplane
5181,ship
5182,ship
5183,airplane
5184,frog
5185,frog
5186,airplane
5187,frog
5188,ship
5189,deer
5190,frog
5191,deer
5192,frog
5193,ship
5194,airplane
5195,deer
5196,frog
5197,deer
5198,ship
5199,airplane
5200,airplane
5201,airplane
5202,deer
5203,deer
5204,ship
5205,airplane
5206,airplane
5207,airplane
5208,frog
5209,deer
5210,ship
5211,frog
5212,ship
5213,airplane
5214,deer
5215,deer
5216,frog
5217,frog
5218,airplane
5219,ship
5220,ship
5221,deer
5222,deer
5223,ship
5224,deer
5225,ship
5226,ship
5227,ship
5228,frog
5229,ship
5230,frog
5231,ship
5232,airplane
5233,frog
5234,frog
5235,ship
5236,deer
5237,frog
5238,deer
5239,ship
5240,frog
5241,ship
5242,airplane
5243,airplane
5244,airplane
5245,airplane
5246,ship
5247,deer
5248,airplane
5249,ship
5250,frog
5251,frog
5252,ship
5253,frog
5254,frog
5255,ship
5256,airplane
5257,ship
5258,frog
5259,airplane
5260,ship
5261,ship
5262,deer
5263,airplane
5264,airplane
5265,deer
5266,deer
5267,deer
5268,airplane
5269,airplane
5270,frog
5271,deer
5272,ship
5273,deer
5274,airplane
5275,airplane
5276,deer
5277,ship
5278,airplane
5279,frog
5280,ship
5281,deer
5282,deer
5283,deer
5284,ship
5285,airplane
5286,frog
5287,airplane
5288,airplane
5289,deer
5290,ship
5291,airplane
5292,frog
5293,frog
5294,airplane
5295,ship
5296,airplane
5297,airplane
5298,frog
5299,airplane
5300,airplane
5301,ship
5302,frog
5303,frog
5304,ship
5305,frog
5306,airplane
5307,airplane
5308,airplane
5309,ship
5310,frog
5311,deer
5312,airplane
5313,ship
5314,airplane
5315,ship
5316,ship
5317,frog
5318,frog
5319,frog
5320,frog
5321,ship
5322,deer
5323,frog
5324,ship
5325,frog
5326,frog
5327,deer
5328,frog
5329,ship
5330,frog
5331,deer
5332,airplane
5333,frog
5334,ship
5335,airplane
5336,ship
5337,frog
5338,frog
5339,airplane
5340,deer
5341,frog
5342,deer
5343,frog
5344,airplane
5345,deer
5346,ship
5347,airplane
5348,frog
5349,deer
5350,deer
5351,frog
5352,deer
5353,frog
5354,frog
5355,airplane
5356,airplane
5357,ship
5358,airplane
5359,airplane
5360,deer
5361,ship
5362,airplane
5363,ship
5364,airplane
5365,ship
5366,airplane
5367,frog
5368,ship
5369,deer
5370,ship
5371,deer
5372,deer
5373,airplane
5374,frog
5375,deer
5376,ship
5377,deer
5378,ship
5379,frog
5380,deer
5381,deer
5382,deer
5383,airplane
5384,ship
5385,deer
5386,ship
5387,airplane
5388,ship
5389,airplane
5390,frog
5391,airplane
5392,frog
5393,ship
5394,frog
5395,airplane
5396,ship
5397,frog
5398,ship
5399,airplane
5400,deer
5401,frog
5402,frog
5403,airplane
5404,ship
5405,airplane
5406,frog
5407,deer
5408,ship
5409,ship
5410,frog
5411,frog
5412,deer
5413,deer
5414,airplane
5415,airplane
5416,frog
5417,ship
5418,ship
5419,frog
5420,deer
5421,frog
5422,deer
5423,airplane
5424,airplane
5425,ship
5426,ship
5427,deer
5428,deer
5429,frog
5430,airplane
5431,airplane
5432,frog
5433,frog
5434,ship
5435,deer
5436,frog
5437,deer
5438,frog
5439,airplane
5440,airplane
5441,ship
5442,deer
5443,deer
5444,airplane
5445,deer
5446,deer
5447,airplane
5448,ship
5449,frog
5450,airplane
5451,ship
5452,airplane
5453,frog
5454,airplane
5455,airplane
5456,frog
5457,frog
5458,airplane
5459,deer
5460,frog
5461,ship
5462,ship
5463,airplane
5464,deer
5465,frog
5466,deer
5467,frog
5468,ship
5469,airplane
5470,ship
5471,deer
5472,frog
5473,ship
5474,ship
5475,airplane
5476,frog
5477,ship
5478,frog
5479,airplane
5480,ship
5481,ship
5482,deer
5483,airplane
5484,ship
5485,frog
5486,ship
5487,airplane
5488,ship
5489,airplane
5490,ship
5491,airplane
5492,ship
5493,frog
5494,ship
5495,airplane
5496,frog
5497,frog
5498,frog
5499,ship
5500,frog
5501,frog
5502,airplane
5503,ship
5504,ship
5505,frog
5506,frog
5507,ship
5508,ship
5509,airplane
5510,airplane
5511,ship
5512,frog
5513,frog
5514,deer
5515,ship
5516,deer
5517,airplane
5518,airplane
5519,deer
5520,deer
5521,airplane
5522,airplane
5523,deer
5524,deer
5525,ship
5526,airplane
5527,ship
5528,ship
5529,deer
5530,frog
5531,ship
5532,frog
5533,deer
5534,frog
5535,ship
5536,ship
5537,ship
5538,ship
5539,airplane
5540,deer
5541,airplane
5542,airplane
5543,airplane
5544,deer
5545,airplane
5546,frog
5547,ship
5548,frog
5549,deer
5550,ship
5551,ship
5552,ship
5553,frog
5554,frog
5555,ship
5556,ship
5557,ship
5558,deer
5559,airplane
5560,airplane
5561,frog
5562,frog
5563,frog
5564,deer
5565,deer
5566,deer
5567,deer
5568,deer
5569,frog
5570,deer
5571,frog
5572,deer
5573,deer
5574,ship
5575,frog
5576,frog
5577,airplane
5578,airplane
5579,frog
5580,deer
5581,frog
5582,frog
5583,ship
5584,ship
5585,deer
5586,ship
5587,airplane
5588,frog
5589,deer
5590,deer
5591,airplane
5592,deer
5593,airplane
5594,ship
5595,frog
5596,airplane
5597,frog
5598,deer
5599,frog
5600,airplane
5601,ship
5602,ship
5603,deer
5604,ship
5605,airplane
5606,airplane
5607,deer
5608,airplane
5609,frog
5610,ship
5611,deer
5612,ship
5613,deer
5614,airplane
5615,frog
5616,airplane
5617,deer
5618,ship
5619,ship
5620,deer
5621,frog
5622,ship
5623,airplane
5624,deer
5625,airplane
5626,deer
5627,deer
5628,deer
5629,ship
5630,airplane
5631,frog
5632,frog
5633,frog
5634,ship
5635,deer
5636,ship
5637,frog
5638,deer
5639,airplane
5640,frog
5641,frog
5642,deer
5643,deer
5644,deer
5645,frog
5646,airplane
5647,ship
5648,frog
5649,ship
5650,deer
5651,airplane
5652,frog
5653,airplane
5654,ship
5655,deer
5656,deer
5657,airplane
5658,ship
5659,ship
5660,deer
5661,deer
5662,frog
5663,ship
5664,deer
5665,deer
5666,deer
5667,frog
5668,frog
5669,ship
5670,ship
5671,deer
5672,deer
5673,airplane
5674,frog
5675,airplane
5676,frog
5677,ship
5678,deer
5679,ship
5680,deer
5681,frog
5682,deer
5683,frog
5684,frog
5685,ship
5686,ship
5687,ship
5688,deer
5689,airplane
5690,ship
5691,airplane
5692,ship
5693,deer
5694,frog
5695,airplane
5696,deer
5697,deer
5698,airplane
5699,airplane
5700,deer
5701,frog
5702,deer
5703,deer
5704,frog
5705,deer
5706,deer
5707,deer
5708,deer
5709,airplane
5710,ship
5711,airplane
5712,airplane
5713,frog
5714,ship
5715,frog
5716,deer
5717,airplane
5718,airplane
5719,airplane
5720,frog
5721,ship
5722,deer
5723,deer
5724,ship
5725,deer
5726,deer
5727,airplane
5728,ship
5729,frog
5730,frog
5731,deer
5732,ship
5733,airplane
5734,ship
5735,frog
5736,deer
5737,ship
5738,deer
5739,frog
5740,airplane
5741,airplane
5742,airplane
5743,frog
5744,airplane
5745,ship
5746,ship
5747,airplane
5748,ship
5749,frog
5750,airplane
5751,airplane
5752,deer
5753,frog
5754,deer
5755,frog
5756,frog
5757,deer
5758,deer
5759,ship
5760,deer
5761,deer
5762,deer
5763,frog
5764,deer
5765,ship
5766,deer
5767,deer
5768,frog
5769,airplane
5770,frog
5771,airplane
5772,ship
5773,ship
5774,deer
5775,deer
5776,ship
5777,ship
5778,frog
5779,ship
5780,frog
5781,deer
5782,deer
5783,ship
5784,airplane
5785,airplane
5786,deer
5787,airplane
5788,deer
5789,ship
5790,deer
5791,airplane
5792,ship
5793,airplane
5794,airplane
5795,airplane
5796,airplane
5797,frog
5798,airplane
5799,frog
5800,airplane
5801,ship
5802,airplane
5803,frog
5804,ship
5805,deer
5806,deer
5807,airplane
5808,ship
5809,deer
5810,deer
5811,deer
5812,deer
5813,ship
5814,airplane
5815,frog
5816,airplane
5817,frog
5818,deer
5819,deer
5820,ship
5821,airplane
5822,deer
5823,frog
5824,deer
5825,airplane
5826,frog
5827,deer
5828,deer
5829,ship
5830,frog
5831,deer
5832,airplane
5833,ship
5834,deer
5835,airplane
5836,ship
5837,frog
5838,frog
5839,deer
5840,airplane
5841,airplane
5842,frog
5843,airplane
5844,ship
5845,airplane
5846,deer
5847,deer
5848,frog
5849,airplane
5850,frog
5851,airplane
5852,ship
5853,deer
5854,airplane
5855,airplane
5856,airplane
5857,deer
5858,deer
5859,ship
5860,airplane
5861,frog
5862,frog
5863,airplane
5864,frog
5865,frog
5866,deer
5867,airplane
5868,deer
5869,airplane
5870,ship
5871,deer
5872,airplane
5873,deer
5874,ship
5875,ship
5876,frog
5877,frog
5878,airplane
5879,airplane
5880,ship
5881,frog
5882,deer
5883,deer
5884,deer
5885,ship
5886,deer
5887,airplane
5888,deer
5889,deer
5890,ship
5891,deer
5892,airplane
5893,ship
5894,airplane
5895,airplane
5896,airplane
5897,airplane
5898,deer
5899,frog
5900,ship
5901,deer
5902,frog
5903,deer
5904,ship
5905,airplane
5906,deer
5907,frog
5908,frog
5909,ship
5910,frog
5911,frog
5912,frog
5913,frog
5914,deer
5915,deer
5916,ship
5917,frog
5918,frog
5919,ship
5920,deer
5921,deer
5922,ship
5923,deer
5924,airplane
5925,airplane
5926,deer
5927,frog
5928,deer
5929,ship
5930,airplane
5931,deer
5932,deer
5933,frog
5934,frog
5935,ship
5936,airplane
5937,deer
5938,ship
5939,frog
5940,airplane
5941,deer
5942,frog
5943,deer
5944,airplane
5945,ship
5946,ship
5947,airplane
5948,ship
5949,ship
5950,frog
5951,deer
5952,airplane
5953,ship
5954,ship
5955,airplane
5956,ship
5957,deer
5958,deer
5959,frog
5960,deer
5961,frog
5962,ship
5963,airplane
5964,frog
5965,ship
5966,ship
5967,frog
5968,deer
5969,deer
5970,airplane
5971,deer
5972,airplane
5973,deer
5974,deer
5975,deer
5976,ship
5977,airplane
5978,deer
5979,ship
5980,airplane
5981,airplane
5982,deer
5983,deer
5984,deer
5985,ship
5986,ship
5987,frog
5988,ship
5989,deer
5990,frog
5991,frog
5992,ship
5993,ship
5994,frog
5995,frog
5996,frog
5997,ship
5998,airplane
5999,deer
6000,deer
6001,ship
6002,airplane
6003,deer
6004,deer
6005,frog
6006,ship
6007,airplane
6008,deer
6009,ship
6010,ship
6011,frog
6012,ship
6013,airplane
6014,deer
6015,deer
6016,ship
6017,frog
6018,deer
6019,deer
6020,frog
6021,ship
6022,deer
6023,frog
6024,airplane
6025,ship
6026,deer
6027,frog
6028,deer
6029,airplane
6030,deer
6031,deer
6032,frog
6033,deer
6034,ship
6035,deer
6036,deer
6037,deer
6038,ship
6039,deer
6040,deer
6041,frog
6042,deer
6043,airplane
6044,airplane
6045,airplane
6046,frog
6047,frog
6048,deer
6049,deer
6050,airplane
6051,frog
6052,ship
6053,ship
6054,frog
6055,deer
6056,ship
6057,frog
6058,ship
6059,frog
6060,ship
6061,frog
6062,deer
6063,deer
6064,frog
6065,airplane
6066,frog
6067,airplane
6068,deer
6069,ship
6070,airplane
6071,deer
6072,ship
6073,deer
6074,ship
6075,deer
6076,deer
6077,ship
6078,frog
6079,deer
6080,ship
6081,frog
6082,frog
6083,airplane
6084,frog
6085,deer
6086,frog
6087,frog
6088,frog
6089,frog
6090,ship
6091,airplane
6092,ship
6093,frog
6094,ship
6095,frog
6096,frog
6097,frog
6098,frog
6099,frog
6100,frog
6101,frog
6102,frog
6103,airplane
6104,frog
6105,frog
6106,airplane
6107,airplane
6108,ship
6109,frog
6110,deer
6111,airplane
6112,airplane
6113,deer
6114,frog
6115,frog
6116,ship
6117,deer
6118,airplane
6119,airplane
6120,frog
6121,deer
6122,ship
6123,deer
6124,ship
6125,airplane
6126,deer
6127,deer
6128,airplane
6129,airplane
6130,deer
6131,airplane
6132,deer
6133,deer
6134,ship
6135,frog
6136,ship
6137,frog
6138,deer
6139,deer
6140,ship
6141,deer
6142,frog
6143,frog
6144,airplane
6145,frog
6146,frog
6147,deer
6148,ship
6149,deer
6150,deer
6151,deer
6152,ship
6153,frog
6154,frog
6155,frog
6156,ship
6157,airplane
6158,frog
6159,frog
6160,frog
6161,airplane
6162,ship
6163,deer
6164,ship
6165,airplane
6166,ship
6167,deer
6168,ship
6169,deer
6170,deer
6171,airplane
6172,deer
6173,airplane
6174,deer
6175,ship
6176,deer
6177,ship
6178,frog
6179,ship
6180,airplane
6181,frog
6182,frog
6183,airplane
6184,deer
6185,airplane
6186,frog
6187,airplane
6188,ship
6189,ship
6190,ship
6191,ship
6192,airplane
6193,ship
6194,frog
6195,deer
6196,deer
6197,frog
6198,ship
6199,deer
6200,frog
6201,frog
6202,airplane
6203,airplane
6204,frog
6205,ship
6206,ship
6207,deer
6208,airplane
6209,frog
6210,frog
6211,frog
6212,deer
6213,airplane
6214,deer
6215,frog
6216,ship
6217,deer
6218,ship
6219,deer
6220,frog
6221,airplane
6222,deer
6223,ship
6224,ship
6225,ship
6226,frog
6227,deer
6228,deer
6229,ship
6230,deer
6231,airplane
6232,airplane
6233,ship
6234,airplane
6235,frog
6236,deer
6237,frog
6238,frog
6239,deer
6240,airplane
6241,deer
6242,ship
6243,frog
6244,frog
6245,airplane
6246,airplane
6247,airplane
6248,frog
6249,frog
6250,frog
6251,deer
6252,airplane
6253,frog
6254,deer
6255,frog
6256,ship
6257,ship
6258,frog
6259,airplane
6260,frog
6261,frog
6262,airplane
6263,airplane
6264,deer
6265,ship
6266,deer
6267,airplane
6268,frog
6269,deer
6270,airplane
6271,frog
6272,deer
6273,ship
6274,deer
6275,deer
6276,deer
6277,frog
6278,deer
6279,deer
6280,frog
6281,frog
6282,deer
6283,deer
6284,airplane
6285,airplane
6286,airplane
6287,airplane
6288,frog
6289,ship
6290,airplane
6291,frog
6292,airplane
6293,airplane
6294,ship
6295,deer
6296,airplane
6297,airplane
6298,deer
6299,deer
6300,airplane
6301,frog
6302,airplane
6303,deer
6304,frog
6305,ship
6306,ship
6307,frog
6308,frog
6309,ship
6310,ship
6311,ship
6312,ship
6313,airplane
6314,airplane
6315,airplane
6316,deer
6317,deer
6318,deer
6319,airplane
6320,ship
6321,ship
6322,frog
6323,frog
6324,ship
6325,airplane
6326,deer
6327,deer
6328,ship
6329,frog
6330,frog
6331,deer
6332,frog
6333,deer
6334,airplane
6335,deer
6336,frog
6337,deer
6338,deer
6339,deer
6340,ship
6341,deer
6342,frog
6343,ship
6344,airplane
6345,airplane
6346,ship
6347,deer
6348,deer
6349,ship
6350,airplane
6351,ship
6352,ship
6353,deer
6354,airplane
6355,deer
6356,ship
6357,deer
6358,frog
6359,ship
6360,frog
6361,deer
6362,frog
6363,ship
6364,deer
6365,deer
6366,airplane
6367,deer
6368,ship
6369,deer
6370,ship
6371,ship
6372,airplane
6373,ship
6374,ship
6375,deer
6376,frog
6377,airplane
6378,ship
6379,frog
6380,deer
6381,deer
6382,ship
6383,deer
6384,frog
6385,deer
6386,ship
6387,frog
6388,deer
6389,ship
6390,frog
6391,frog
6392,frog
6393,ship
6394,frog
6395,frog
6396,frog
6397,airplane
6398,frog
6399,airplane
6400,frog
6401,ship
6402,airplane
6403,frog
6404,ship
6405,frog
6406,airplane
6407,airplane
6408,airplane
6409,deer
6410,ship
6411,airplane
6412,airplane
6413,airplane
6414,frog
6415,frog
6416,ship
6417,airplane
6418,airplane
6419,airplane
6420,ship
6421,airplane
6422,airplane
6423,frog
6424,frog
6425,deer
6426,ship
6427,ship
6428,deer
6429,deer
6430,deer
6431,ship
6432,airplane
6433,deer
6434,ship
6435,ship
6436,airplane
6437,ship
6438,deer
6439,frog
6440,airplane
6441,deer
6442,ship
6443,airplane
6444,ship
6445,ship
6446,deer
6447,airplane
6448,frog
6449,frog
6450,deer
6451,ship
6452,frog
6453,frog
6454,frog
6455,deer
6456,frog
6457,airplane
6458,frog
6459,airplane
6460,frog
6461,airplane
6462,deer
6463,frog
6464,airplane
6465,airplane
6466,airplane
6467,deer
6468,deer
6469,ship
6470,deer
6471,deer
6472,ship
6473,ship
6474,airplane
6475,ship
6476,airplane
6477,deer
6478,frog
6479,airplane
6480,frog
6481,frog
6482,airplane
6483,frog
6484,deer
6485,frog
6486,ship
6487,ship
6488,deer
6489,airplane
6490,ship
6491,ship
6492,deer
6493,ship
6494,ship
6495,frog
6496,airplane
6497,deer
6498,airplane
6499,deer
6500,frog
6501,ship
6502,deer
6503,airplane
6504,airplane
6505,airplane
6506,ship
6507,ship
6508,frog
6509,ship
6510,deer
6511,ship
6512,frog
6513,ship
6514,deer
6515,deer
6516,airplane
6517,deer
6518,ship
6519,ship
6520,airplane
6521,ship
6522,airplane
6523,deer
6524,frog
6525,deer
6526,ship
6527,ship
6528,airplane
6529,ship
6530,ship
6531,airplane
6532,deer
6533,frog
6534,ship
6535,deer
6536,deer
6537,airplane
6538,airplane
6539,airplane
6540,ship
6541,deer
6542,deer
6543,airplane
6544,deer
6545,frog
6546,ship
6547,airplane
6548,airplane
6549,deer
6550,ship
6551,frog
6552,airplane
6553,deer
6554,deer
6555,airplane
6556,airplane
6557,airplane
6558,airplane
6559,ship
6560,deer
6561,deer
6562,frog
6563,deer
6564,airplane
6565,ship
6566,airplane
6567,deer
6568,ship
6569,ship
6570,deer
6571,deer
6572,ship
6573,frog
6574,frog
6575,frog
6576,airplane
6577,deer
6578,airplane
6579,ship
6580,airplane
6581,airplane
6582,ship
6583,airplane
6584,deer
6585,deer
6586,ship
6587,frog
6588,ship
6589,frog
6590,ship
6591,ship
6592,airplane
6593,frog
6594,deer
6595,frog
6596,airplane
6597,airplane
6598,airplane
6599,airplane
6600,ship
6601,deer
6602,deer
6603,frog
6604,frog
6605,ship
6606,frog
6607,frog
6608,airplane
6609,airplane
6610,frog
6611,ship
6612,airplane
6613,frog
6614,frog
6615,frog
6616,ship
6617,airplane
6618,ship
6619,airplane
6620,frog
6621,ship
6622,deer
6623,frog
6624,ship
6625,deer
6626,deer
6627,ship
6628,frog
6629,frog
6630,ship
6631,deer
6632,airplane
6633,airplane
6634,frog
6635,frog
6636,airplane
6637,ship
6638,airplane
6639,deer
6640,deer
6641,deer
6642,ship
6643,ship
6644,frog
6645,ship
6646,frog
6647,ship
6648,deer
6649,ship
6650,deer
6651,deer
6652,airplane
6653,frog
6654,deer
6655,frog
6656,airplane
6657,frog
6658,frog
6659,airplane
6660,deer
6661,deer
6662,frog
6663,frog
6664,ship
6665,airplane
6666,ship
6667,airplane
6668,deer
6669,deer
6670,deer
6671,ship
6672,airplane
6673,deer
6674,deer
6675,airplane
6676,airplane
6677,ship
6678,frog
6679,airplane
6680,deer
6681,frog
6682,frog
6683,airplane
6684,airplane
6685,airplane
6686,airplane
6687,ship
6688,airplane
6689,frog
6690,airplane
6691,airplane
6692,ship
6693,frog
6694,airplane
6695,frog
6696,frog
6697,deer
6698,frog
6699,airplane
6700,ship
6701,frog
6702,deer
6703,frog
6704,ship
6705,ship
6706,frog
6707,deer
6708,ship
6709,frog
6710,airplane
6711,airplane
6712,ship
6713,airplane
6714,airplane
6715,deer
6716,airplane
6717,frog
6718,deer
6719,airplane
6720,deer
6721,ship
6722,ship
6723,ship
6724,ship
6725,deer
6726,frog
6727,frog
6728,deer
6729,frog
6730,deer
6731,deer
6732,frog
6733,ship
6734,airplane
6735,frog
6736,airplane
6737,frog
6738,deer
6739,ship
6740,frog
6741,ship
6742,ship
6743,deer
6744,airplane
6745,deer
6746,frog
6747,ship
6748,airplane
6749,ship
6750,ship
6751,ship
6752,ship
6753,airplane
6754,airplane
6755,ship
6756,deer
6757,airplane
6758,frog
6759,frog
6760,frog
6761,airplane
6762,frog
6763,deer
6764,ship
6765,airplane
6766,frog
6767,ship
6768,frog
6769,frog
6770,airplane
6771,frog
6772,ship
6773,airplane
6774,frog
6775,airplane
6776,deer
6777,deer
6778,ship
6779,ship
6780,frog
6781,airplane
6782,ship
6783,airplane
6784,ship
6785,airplane
6786,airplane
6787,airplane
6788,frog
6789,deer
6790,frog
6791,deer
6792,ship
6793,ship
6794,ship
6795,deer
6796,deer
6797,ship
6798,ship
6799,frog
6800,frog
6801,deer
6802,airplane
6803,frog
6804,deer
6805,deer
6806,frog
6807,frog
6808,deer
6809,deer
6810,deer
6811,deer
6812,airplane
6813,deer
6814,airplane
6815,deer
6816,ship
6817,ship
6818,airplane
6819,deer
6820,deer
6821,airplane
6822,frog
6823,frog
6824,frog
6825,airplane
6826,airplane
6827,deer
6828,deer
6829,deer
6830,frog
6831,ship
6832,deer
6833,airplane
6834,frog
6835,ship
6836,frog
6837,deer
6838,deer
6839,airplane
6840,airplane
6841,deer
6842,frog
6843,deer
6844,airplane
6845,airplane
6846,deer
6847,deer
6848,frog
6849,ship
6850,frog
6851,ship
6852,ship
6853,deer
6854,frog
6855,frog
6856,ship
6857,ship
6858,ship
6859,airplane
6860,ship
6861,ship
6862,airplane
6863,frog
